Y,x1,x2,treat_binary,epsilon
12.9565008863181,7.77894531432091,-2.52600822103308,FALSE,1.45958607352367
5.34278344744351,3.86523336230925,1.67205227711052,FALSE,4.47739450314147
12.0144897837749,-0.358274665285402,2.44642087822545,FALSE,2.10928376069222
4.94906503631124,-0.893506846636447,1.40349379562708,FALSE,1.1552344232438
8.89410487909571,4.59379777794443,2.12362930357877,FALSE,3.45099425213748
62.8706854653875,-2.81515625782866,5.62363138065884,FALSE,4.54982436346462
41.2745528536396,-0.380476327039265,4.4826283116153,FALSE,4.21189766919581
27.997244405604,1.78348487258503,3.5743069522856,TRUE,6.05482902229354
5.2586947663568,0.318066004640118,1.4914748269936,FALSE,1.35737421491173
11.0103682735434,-2.86529363310157,2.32751005881819,FALSE,1.96635565137717
33.5817790614212,0.633485832681866,4.06165776735021,FALSE,4.69023128044879
9.42503259312773,-4.20797238570022,2.21465426772517,FALSE,-0.303594503382644
2.9298629158745,2.57375339125334,1.06934385459441,FALSE,3.38607882614032
33.8586472503391,-2.33079600944489,4.06589566459424,FALSE,4.7305730694297
1.3049089587559,-3.83758071902569,0.393188323765703,FALSE,-2.42949577249786
35.4305933272937,-0.989466892904838,4.23721760233726,FALSE,4.57210020307823
5.31439040017319,3.71529828201362,1.69267768344923,FALSE,5.11701915635211
4.96536756633135,1.72969446190608,1.31033085675217,FALSE,3.04218578442863
15.4621233322129,-0.888363075389671,2.84767434997889,FALSE,3.18551305997987
26.0151327449985,-2.1408360394296,3.59886525290392,FALSE,2.72771827969415
3.73864082051833,-1.33678444122848,1.23130642430719,FALSE,1.43130035668371
2.39658387387318,0.376200992293735,1.2153123600069,FALSE,2.02257428328718
2.0680794983702,1.15051657676902,0.618817277272797,FALSE,0.77320054362633
24.9205487311039,-0.0289881099859954,3.47337253728374,FALSE,4.22947893155371
-0.96299184182658,6.83140608076737,-0.477421011888665,FALSE,3.85287116585796
-0.974674084467321,1.56272188881909,-0.757762149755166,FALSE,-0.00883426443925384
4.21268716447296,-0.134931934828385,1.48800142893382,FALSE,2.58923837032501
22.8270023684564,0.274322655365282,3.35619048634819,FALSE,3.81589763280747
-0.746086185021188,4.88772779323216,0.606763640341201,FALSE,4.01669177050238
2.22440995577534,-1.08021605992066,1.19137846921335,FALSE,1.64100762784414
14.1526306171235,-1.29768558072309,2.633224865939,FALSE,1.96899999887564
0.540811119639248,-0.0115308674927743,-0.155125752638793,FALSE,0.0999388498086642
27.9619339754334,2.43340091689861,3.79958734511956,FALSE,4.93111214645823
27.4449388186837,-1.83032137450229,3.7498597421905,FALSE,3.14652344386282
20.4962393470954,0.768401480390168,3.25219890366704,FALSE,3.90515298044341
8.18495239316491,4.05259701682408,1.86943362996868,FALSE,3.33502978161403
0.385873081807272,2.48581494871323,0.845665228912536,FALSE,2.35545190718744
41.4201256028879,-0.53359123054841,4.35791105685291,TRUE,5.45359268189007
41.6407095410303,-0.938374343253362,4.5135023203159,FALSE,4.80980572670545
7.19570249294955,3.18296794087607,-1.65822827022259,FALSE,0.258188201032776
3.930906153358,1.3627394923154,1.49737098831428,FALSE,2.99816175380931
17.9819423227871,-5.42687046431019,3.00576187082594,FALSE,-0.425778123173541
1.05537769968027,3.26492197893747,-0.254364027812145,FALSE,1.77091210802872
7.6591774109549,-0.334977720398789,1.89753247859131,FALSE,1.49337085860337
51.400129804112,-4.29278179973671,5.07676598212893,FALSE,3.43713506718726
-0.352088050504396,5.02206233881807,-0.706957951679174,FALSE,3.67848406916213
36.395753199794,-5.67672786687604,4.21729599246357,FALSE,0.928563711969019
38.5654806583234,2.4879309387975,4.24424942366067,TRUE,6.5387557810116
19.76905978791,-1.42330636820123,3.21772937221727,FALSE,3.44564048392373
2.31688570739701,1.36056576563531,0.799084192622796,FALSE,1.38476019112672
3.8026923489888,-0.124174827101247,1.35808702075401,FALSE,1.47622381520035
41.5868534488281,-1.35901284790551,4.57941390063275,FALSE,4.79969902817141
-0.143694666506004,5.33686190516569,0.647719852149737,FALSE,3.71940973958311
37.3526134738826,2.8718826973548,4.09610937917443,TRUE,6.36681695685035
3.47431572528389,7.35014349187158,-1.19179395823568,FALSE,3.89557004943398
4.35438791108848,2.68462414218718,1.5194925824203,FALSE,3.13282734826702
24.7163254136061,0.542192889420459,3.494595498972,FALSE,4.82614768596978
2.32111152272608,2.265009421516,1.19682236276193,FALSE,3.02170729476705
7.79591309064217,2.60954182796192,-2.0729630377225,FALSE,-0.41490347438963
1.07877195983556,4.31413097760199,0.775812971658122,FALSE,3.46704941117775
33.5404623197599,-3.74224707849839,4.30319460967211,FALSE,2.28906389307779
52.3410361080343,1.16252227270362,4.950494246986,TRUE,6.53602083902399
-0.266319481088803,4.56169772062807,0.415034869185411,FALSE,3.64010531766857
19.9627137816744,2.75724788203778,2.826899359814,TRUE,5.83190208323405
62.164009123912,-3.38076926771356,5.58094267065456,FALSE,3.89683245859948
3.40321752554299,2.374073124746,1.20536800075736,FALSE,2.33166099754279
-1.33453593351871,3.60040847294697,-0.0290535640639584,FALSE,3.14152528940676
66.0626825766497,-2.44534720567111,5.77568379786123,FALSE,4.6235121254623
3.34734604856161,2.10912703308875,1.02972079807638,FALSE,3.91845677796177
1.20913356759248,1.53280242463281,0.932003308895672,FALSE,2.37950953432004
19.6804477182091,-1.9614454265025,3.19187064116763,FALSE,1.02421104927054
4.74845734304032,4.05611508122749,1.49872546534441,FALSE,3.83394125152098
6.40450598481381,-1.6379626221324,2.02760367334607,FALSE,2.06292776319532
50.8307784305303,-1.58867194515315,5.0457197727233,FALSE,3.97197985359893
60.7536546006595,-2.1247537775169,5.52081802018324,FALSE,4.30085565262542
0.67326173840703,4.34362131803904,0.396125706962172,FALSE,3.14681753049862
15.648935042282,-0.408964508905634,2.95088815457784,FALSE,3.18220374310084
13.5223112450151,-0.290055921081041,2.66019151890864,FALSE,3.21209728302769
72.2474016223848,-5.11160599741462,5.96283124656767,FALSE,3.04695339412749
5.05497544314344,3.53710465445102,-1.94717338639556,FALSE,1.03164178093026
1.21693459817509,-0.685934038518621,0.994677755466594,FALSE,1.47178492815881
0.144027431034105,3.64129160178303,0.230389522232725,FALSE,2.94706286172132
0.220159536991164,5.7923212357369,0.0758280693984803,FALSE,3.20887501394854
15.0881344393638,0.680916109813068,2.82869921296966,FALSE,2.42690515550503
23.8455828153298,0.710891155053049,3.44399360965835,FALSE,5.01883361038381
-0.318562420800252,6.20956721008438,-0.863061012360569,FALSE,2.89936752927143
0.573300068178208,1.94233312907475,-0.468001040479374,FALSE,2.19057369613252
3.59163761894043,2.3465879452745,1.11070625108161,FALSE,2.24796965231738
